Epoch,Loss
1,650.5820317268372
2,588.0624113082886
3,433.3950138092041
4,315.60458731651306
5,231.29640060663223
6,165.40639543533325
7,140.36760812997818
8,108.11723425984383
9,114.26185047626495
10,94.73137140274048
11,92.42403373122215
12,84.06327787041664
13,80.0325970351696
14,76.2003470659256
15,69.54638800024986
16,68.11499947309494
17,67.63720899820328
18,65.69181090593338
19,60.041496977210045
20,58.24916359782219
21,55.17713752388954
22,55.821975007653236
23,54.844989240169525
24,46.408196434378624
25,52.4742661267519
26,46.050621926784515
27,42.64145176112652
28,43.83498053252697
29,44.596573665738106
30,35.97610801458359
31,47.1102477312088
32,38.877097234129906
33,47.25240474194288
34,34.16519491374493
35,33.04498910903931
36,32.50645913928747
37,28.774994365870953
38,31.04912970215082
39,39.19648366421461
40,33.964270047843456
41,32.23164660483599
42,22.595927894115448
43,28.225842885673046
44,25.74515736475587
45,22.130458027124405
46,22.671289026737213
47,24.52784437686205
48,22.204478718340397
49,20.87603298574686
50,21.04093674197793
51,28.199675284326077
52,19.366327479481697
53,18.432314984500408
54,19.23483794927597
55,18.53882796317339
56,19.517286606132984
57,35.237698547542095
58,19.874210886657238
59,16.145678874105215
60,20.305188056081533
61,15.447546523064375
62,17.008482173085213
63,18.607897710055113
64,15.231924206018448
65,14.018915489315987
66,21.44453129172325
67,12.964794091880322
68,15.960232738405466
69,16.120332416146994
70,12.910060338675976
71,14.694056771695614
72,17.7918887026608
73,15.16525387763977
74,12.891356512904167
75,16.31996177509427
76,17.841272085905075
77,12.250730853527784
78,12.285356741398573
79,15.370534602552652
80,15.09705201908946
81,21.671932984143496
82,11.522588029503822
83,12.508211769163609
84,9.742449469864368
85,10.454976510256529
86,11.50470445305109
87,25.084017474204302
88,11.55946658924222
89,11.49453317001462
90,10.5604349039495
91,10.60540783032775
92,12.053395420312881
93,9.446585930883884
94,10.984326031059027
95,12.82249616831541
96,10.39853198826313
97,8.323380405083299
98,10.48123824968934
99,7.714123405516148
100,7.194042652845383
101,7.5945832543075085
102,8.162036648020148
103,9.22122193314135
104,8.609154906123877
105,8.03273306787014
106,8.936767378821969
107,7.862650899216533
108,11.428272247314453
109,6.616195933893323
110,8.112816944718361
111,9.48944685421884
112,6.435834117233753
113,15.896680204197764
114,7.011078370735049
115,9.725259203463793
116,5.725629363209009
117,10.114690938964486
118,6.8538983054459095
119,7.787751605734229
120,9.5590281188488
121,7.728518197312951
122,8.714180646464229
123,5.264549164101481
124,5.659900708124042
125,6.964401016011834
126,7.461304035037756
127,6.942579427734017
128,6.756453962996602
129,6.7749985828995705
130,6.389954436570406
131,7.055290745571256
132,6.172082420438528
133,7.0747006088495255
134,6.7164887227118015
135,5.8989698719233274
136,6.471987707540393
137,11.9868469145149
138,6.681696487590671
139,5.147480554878712
140,6.093147933483124
141,8.35183391161263
142,6.593483915552497
143,5.115738820284605
144,6.1456077713519335
145,5.1384116392582655
146,5.212235223501921
147,9.959613878279924
148,6.246950253844261
149,4.3554023541510105
150,6.63208457455039
151,9.338634241372347
152,7.242444634437561
153,4.748467272147536
154,6.084455907344818
155,6.198521077632904
156,4.914442751556635
157,5.885257260873914
158,7.583920978941023
159,4.504438439384103
160,4.4584465101361275
161,3.9885406345129013
162,6.8330242820084095
163,4.210768096148968
164,4.68543042242527
165,8.619759639725089
166,5.775075781159103
167,5.590751616284251
168,4.2667630184441805
169,6.5830380488187075
170,4.499006932601333
171,4.2907302640378475
172,3.5692372042685747
173,4.393396878615022
174,6.995809091255069
175,6.710853626951575
176,6.359475151635706
177,4.044181940145791
178,4.435223329812288
179,5.687420135363936
180,3.711998838931322
181,4.735137525945902
182,4.358609052374959
183,4.690065355040133
184,4.321324486285448
185,5.366097003221512
186,4.2160158436745405
187,4.98074559494853
188,4.509164991788566
189,3.5940089970827103
190,4.760172534734011
191,3.2889674035832286
192,4.086170805618167
193,3.9761875960975885
194,4.228429734706879
195,6.952800961211324
196,4.456659995019436
197,4.800049401819706
198,4.595858884975314
199,4.371504228562117
200,3.953830153681338
201,3.900528279133141
202,6.819253461435437
203,3.6409380584955215
204,5.616655104793608
205,4.348740126937628
206,4.250012217089534
207,3.8198234071023762
208,3.6424366757273674
209,5.1580180414021015
210,4.13315914478153
211,3.9396863766014576
212,3.226604212075472
213,3.740454014390707
214,5.436131600290537
215,3.981890290044248
216,3.4779679914936423
217,3.2308221152052283
218,2.8536373479291797
219,4.998593153432012
220,6.152635772712529
221,3.698599827475846
222,3.4322206918150187
223,3.657552046701312
224,3.101037723943591
225,4.0698619950562716
226,3.016984381712973
227,3.816981782205403
228,3.3488446613773704
229,4.430664895102382
230,3.662106885574758
231,3.0569298565387726
232,3.9621113166213036
233,3.1130022909492254
234,6.812920426018536
235,2.9674164885655046
236,2.653322968631983
237,3.308334701694548
238,3.55639517121017
239,3.1480765836313367
240,2.890941295772791
241,2.469391845166683
242,2.5791139556095004
243,2.7425669291988015
244,2.9302767468616366
245,4.134405982680619
246,3.1146244667470455
247,4.034244614653289
248,2.786441123113036
249,3.339250985532999
250,3.275276755914092
251,2.9838477014563978
252,4.694063428789377
253,2.691776406019926
254,3.0057894233614206
255,4.416610350832343
256,3.133431250229478
257,3.5443625869229436
258,3.547462892718613
259,2.458218939602375
260,5.279850158840418
261,3.100056857801974
262,3.070905460976064
263,2.60554204788059
264,3.2604481372982264
265,2.7681595534086227
266,3.6209080489352345
267,4.021529668010771
268,3.075094036757946
269,2.777405710890889
270,2.9736891174688935
271,3.1246142582967877
272,3.0954794120043516
273,3.1292960001155734
274,3.56564974039793
275,4.040809067897499
276,3.2862148340791464
277,3.680925409309566
278,2.15614899341017
279,2.7064735274761915
280,5.488294214010239
281,2.584845961071551
282,4.145986120216548
283,3.2635647635906935
284,2.6892252527177334
285,6.205233350396156
286,3.2270351806655526
287,2.460121229290962
288,2.6193086309358478
289,2.664399527013302
290,2.7298707580193877
291,2.117660440504551
292,3.2234592102468014
293,2.0215237508527935
294,3.5905809234827757
295,2.7329808715730906
296,3.8430138370022178
297,2.7518204003572464
298,3.3228420075029135
299,2.6176954875700176
300,2.4850819120183587
301,3.0940070590004325
302,2.5588391488417983
303,2.936662696301937
304,2.1068658465519547
305,4.022536113858223
306,2.8280680356547236
307,3.954977752175182
308,2.879433333873749
309,2.533297293819487
310,2.6912585217505693
311,2.5747026610188186
312,2.250389151275158
313,2.728915681131184
314,3.1075914530083537
315,2.120211268775165
316,3.198488825932145
317,2.6002641580998898
318,2.330689784605056
319,2.425805219914764
320,6.000626823864877
321,2.2981178304180503
322,2.4497973769903183
323,2.2318734247237444
324,2.195339869707823
325,2.1758182705380023
326,2.649618661031127
327,3.21525084041059
328,2.5969042954966426
329,2.3293498209677637
330,2.7851944882422686
331,3.106357531622052
332,1.9011640809476376
333,3.622335724532604
334,1.996843378059566
335,2.20877877343446
336,1.9807061469182372
337,2.2320911502465606
338,2.3991068368777633
339,2.0908931316807866
340,2.5581031683832407
341,9.605784657411277
342,2.1438369834795594
343,2.555645587388426
344,2.2575895469635725
345,2.1692703934386373
346,1.886215429753065
347,2.056698629166931
348,2.523959911428392
349,3.2533136243000627
350,2.68572709383443
351,2.234436177648604
352,2.6462924242950976
353,2.939768477808684
354,3.2446643840521574
355,2.989737508352846
356,2.2674951003864408
357,2.134690273553133
358,4.744107025675476
359,2.529157460667193
360,2.300333372782916
361,2.808547016233206
362,1.9237067950889468
363,1.9896064521744847
364,3.4891894184984267
365,2.539318493567407
366,1.9630799451842904
367,2.490715333260596
368,2.0634363926947117
369,2.2853167662397027
370,2.3063359996303916
371,2.1038567861542106
372,2.141910039819777
373,1.9546528337523341
374,2.3312451019883156
375,2.083767918869853
376,2.075958902016282
377,2.114016253501177
378,2.5559632182121277
379,1.9927000580355525
380,1.9284105617552996
381,2.211044443305582
382,2.109566639177501
383,1.6598291615955532
384,2.846925789490342
385,1.8262721132487059
386,2.1989182443358004
387,1.9047306482680142
388,2.5258061038330197
389,2.0064983377233148
390,3.299846975132823
391,1.7307910192757845
392,2.177856592927128
393,2.7270682472735643
394,2.4374471832998097
395,2.16888509131968
396,6.315556864254177
397,2.375055508222431
398,2.2934543238952756
399,1.7360951621085405
400,1.7153519876301289
401,3.252623130567372
402,2.4429863523691893
403,1.9159662397578359
404,1.8253659391775727
405,2.2729808720760047
406,1.7594404015690088
407,2.571873662993312
408,2.100805437192321
409,2.435108724050224
410,1.6914643258787692
411,2.0380861731246114
412,1.7884276593104005
413,1.8529261583462358
414,1.9808345763012767
415,2.0216471534222364
416,2.0293524293228984
417,1.802384496666491
418,2.413475075736642
419,2.3984020948410034
420,2.3499554451555014
421,1.7708220980130136
422,1.5661559388972819
423,1.5982449078001082
424,2.7081032707355917
425,3.9532118742354214
426,1.7477275049313903
427,1.9864590400829911
428,1.739930560812354
429,2.4297150438651443
430,1.734962014015764
431,2.2205311376601458
432,1.5360561381094158
433,2.5269289668649435
434,1.7160858768038452
435,2.224305281881243
436,1.6092856088653207
437,1.9125182433053851
438,2.8281307434663177
439,2.8298564460128546
440,1.7433484708890319
441,1.6058962889946997
442,1.5607825461775064
443,1.7405786216259003
444,1.9033197234384716
445,2.2830074559897184
446,1.6185154868289828
447,1.6850324077531695
448,2.2229005182161927
449,1.7252615205943584
450,1.9052146659232676
451,2.4359292471781373
452,2.052215849980712
453,1.7539569442160428
454,2.3168896306306124
455,2.2049517575651407
456,1.52064205147326
457,1.9994753357023
458,1.734614448621869
459,2.0157028599642217
460,1.6425130763091147
461,1.498899676837027
462,1.816068156156689
463,1.9593021073378623
464,1.7931104702875018
465,1.740207598078996
466,1.9503929438069463
467,1.674835762474686
468,1.5654205940663815
469,6.400463540107012
470,2.231976266950369
471,1.809721966739744
472,2.04050834197551
473,2.125562050845474
474,2.8474228214472532
475,1.555203862953931
476,3.0523500656709075
477,1.8104264005087316
478,1.710295676253736
479,1.8507904983125627
480,1.5656426846981049
481,3.0655067805200815
482,2.122092936653644
483,1.9562333323992789
484,1.6563812992535532
485,1.8414295883849263
486,1.7563819498755038
487,1.943134461529553
488,1.7311178520321846
489,1.6401964663527906
490,1.503884787671268
491,1.9247554703615606
492,1.597207184880972
493,2.288127038627863
494,1.36015115538612
495,1.4827947299927473
496,2.2517244960181415
497,2.7351435255259275
498,1.610028964933008
499,2.064262076281011
500,2.110926443710923
501,3.5343616562895477
502,1.8656560182571411
503,1.6298020058311522
504,2.260861865710467
505,2.38975974265486
506,1.3163169636391103
507,1.8414435316808522
508,2.272998994216323
509,1.2905385135672987
510,1.4933451698161662
511,1.59234722238034
512,1.9022159157320857
513,1.8970103533938527
514,1.9693224774673581
515,1.6886726822704077
516,2.472007181495428
517,1.8052994585596025
518,1.487779919989407
519,2.445517834741622
520,1.4690956640988588
521,1.5386579469777644
522,1.8437642641365528
523,1.6284418744035065
524,4.816304875072092
525,1.5436947899870574
526,1.5113348932936788
527,1.6069557573646307
528,1.7693157652392983
529,1.3914246410131454
530,1.6585068069398403
531,2.379467049613595
532,2.0836871629580855
533,1.557936520781368
534,1.78131790086627
535,1.7641919553279877
536,1.5084789455868304
537,3.28948039887473
538,2.3532722294330597
539,1.5991795840673149
540,1.6878917114809155
541,1.8626146758906543
542,1.5697483154945076
543,1.9392253863625228
544,1.4390218486078084
545,1.318481907248497
546,2.1888885153457522
547,1.4713793299160898
548,1.9976200386881828
549,1.9005066715180874
550,1.738155735656619
551,1.4475721148774028
552,1.4310273262672126
553,1.6412114910781384
554,1.8616603817790747
555,1.3262246744707227
556,2.21216606721282
557,1.588100560940802
558,1.7500259475782514
559,1.577220908831805
560,1.388749628327787
561,5.113557266071439
562,1.4549015406519175
563,1.380613321904093
564,1.8711416223086417
565,1.7756298282183707
566,1.8423052704893053
567,1.3477602386847138
568,1.6419115350581706
569,1.5070182350464165
570,1.425889921374619
571,1.7757739988155663
572,2.2664983770810068
573,1.7545555010437965
574,1.4958151071332395
575,1.304848302155733
576,1.6377464747056365
577,2.461541345808655
578,1.4324652636423707
579,1.6251984839327633
580,1.8934500366449356
581,1.4410820282064378
582,1.5561129222624004
583,1.6738282181322575
584,1.6620665518566966
585,2.597056736238301
586,1.479862050153315
587,1.752118011470884
588,1.4137621754780412
589,1.6921113817952573
590,1.3859370830468833
591,1.882702804170549
592,1.5015187999233603
593,1.5037970836274326
594,1.8264188666362315
595,1.5104046897031367
596,1.851831997744739
597,1.7889184136874974
598,1.7958162580616772
599,2.034301192034036
600,1.602954015135765
601,1.5684785349294543
602,1.586671095341444
603,1.7454379675909877
604,2.339083171915263
605,1.3304910836741328
606,1.406507367733866
607,2.1093804333359003
608,1.2672495250590146
609,1.655034625902772
610,1.338575785048306
611,1.852915231604129
612,1.3313532616011798
613,1.584072149824351
614,1.578027779236436
615,1.7404269552789629
616,1.929288199171424
617,1.4176797671243548
618,1.4397555543109775
619,3.24135769251734
620,2.2591949845664203
621,1.46011595800519
622,1.1773428497835994
623,1.3112922366708517
624,2.173414797987789
625,1.5232727620750666
626,1.4432724150829017
627,1.2337093781679869
628,1.3778744600713253
629,1.6108149979263544
630,1.4335863757878542
631,1.249893403146416
632,1.627202716190368
633,1.3484736294485629
634,1.6061288504861295
635,1.3038674895651639
636,1.4484578827396035
637,1.3468370717018843
638,1.470648538786918
639,1.5858733244240284
640,1.718326729722321
641,1.5006755162030458
642,1.356935732997954
643,1.6138409823179245
644,1.5689035588875413
645,1.684358757454902
646,2.79262056061998
647,1.358423924073577
648,1.5212449515238404
649,1.3748649572953582
650,1.4183220558334142
651,1.7622928540222347
652,2.0678820717148483
653,1.3511021076701581
654,2.0013404260389507
655,1.2740262388251722
656,1.126165575813502
657,1.1936402437277138
658,1.515118078328669
659,1.9749108040705323
660,2.206478103529662
661,1.3137934315018356
662,1.4371662829071283
663,1.6844406621530652
664,1.1408338542096317
665,1.5397448176518083
666,1.217989141587168
667,1.424325035419315
668,2.6881037638522685
669,1.4395415247417986
670,1.8250603242777288
671,1.4300673133693635
672,1.1959917317144573
673,1.1805357071571052
674,1.4596432815305889
675,1.2157322997227311
676,1.4731796267442405
677,1.3859861204400659
678,1.605224348604679
679,2.12824690900743
680,1.3493934427388012
681,1.131306170951575
682,1.4654005854390562
683,1.7263219715096056
684,1.2527983095496893
685,1.4773945645429194
686,1.6517830179072917
687,1.774886570405215
688,1.8058874644339085
689,1.101843359414488
690,1.6696856275666505
691,1.6214481391943991
692,1.7954561566002667
693,1.4165732958354056
694,1.2260187426581979
695,1.5408798272255808
696,1.8834963059052825
697,1.354906396009028
698,1.3653995734639466
699,1.7302464586682618
700,1.290737553499639
701,1.397153531666845
702,1.950260085053742
703,1.672826497349888
704,1.6739620557054877
705,1.3760732826776803
706,2.0444864933378994
707,1.9492967948317528
708,1.2011052966117859
709,1.3524084771052003
710,2.078283043112606
711,1.3751301527954638
712,1.988670942839235
713,1.576984980609268
714,1.2591529414057732
715,2.7834522873163223
716,1.1177063030190766
717,1.094318405725062
718,1.2215275629423559
719,1.4210394222754985
720,1.349154883529991
721,0.9833873617462814
722,1.2682160581462085
723,1.3425845326855779
724,1.3367460737936199
725,1.2999778476078063
726,1.4070784016512334
727,1.2843275349587202
728,2.1325423792004585
729,1.5411685057915747
730,1.8890423267148435
731,1.1618267092853785
732,1.485374828800559
733,1.1868162981700152
734,1.2372210649773479
735,1.5527687962166965
736,1.3038974259980023
737,0.9561957768164575
738,1.8273721956647933
739,1.3706801552325487
740,1.6097994889132679
741,1.4461834193207324
742,1.1758832442574203
743,1.186405983287841
