Epoch,Loss
1,611.578200340271
2,451.56775093078613
3,261.38271164894104
4,190.63732987642288
5,153.06675559282303
6,115.6298679113388
7,109.9129199385643
8,91.75842475891113
9,88.40134066343307
10,78.26104587316513
11,72.68890602886677
12,61.645835280418396
13,63.48674023151398
14,59.88267543911934
15,47.720993012189865
16,53.123808696866035
17,49.466876976192
18,55.08392579853535
19,36.04543876647949
20,54.42454431951046
21,44.27970661222935
22,33.096807062625885
23,35.55976855754852
24,41.58206623792648
25,30.834790416061878
26,31.923068448901176
27,28.050181441009045
28,39.00028198957443
29,23.11626996099949
30,30.09371030330658
31,33.984577149152756
32,19.0896819755435
33,24.026347152888775
34,23.85518228262663
35,19.122291557490826
36,17.644164092838764
37,25.33635289594531
38,16.668375317007303
39,27.796550255268812
40,14.49515414237976
41,16.413683377206326
42,14.392188224941492
43,14.585881542414427
44,17.23446672037244
45,19.779313072562218
46,13.22696241363883
47,11.635146886110306
48,12.492550626397133
49,18.589016288518906
50,16.16008437052369
51,9.29268080368638
52,11.937027059495449
53,10.673381350934505
54,11.235826432704926
55,9.653657829388976
56,12.101520836353302
57,8.099710274487734
58,10.61888937279582
59,10.640917349606752
60,13.112854033708572
61,11.277087461203337
62,10.227012947201729
63,10.501751452684402
64,10.062552984803915
65,8.743517097085714
66,6.979279287159443
67,8.892219819128513
68,7.280048940330744
69,7.586540829390287
70,11.846940753981471
71,7.752883158624172
72,8.727311691269279
73,6.570771787315607
74,7.968817595392466
75,8.781642844900489
76,5.904063064604998
77,7.1084196381270885
78,6.017477057874203
79,9.101747393608093
80,6.520439593121409
81,4.5826316177845
82,5.647267392836511
83,7.495856149122119
84,11.27318567223847
85,5.255723800510168
86,5.3123684749007225
87,9.917313563637435
88,9.181720424443483
89,6.048444875515997
90,4.477273769676685
91,4.397095340304077
92,4.628348544239998
93,5.930616821162403
94,5.26840672083199
95,4.227171340957284
96,3.9204558664932847
97,11.800060600042343
98,5.708782163448632
99,3.8225514721125364
100,4.530633678659797
101,4.169856601394713
102,3.4198943339288235
103,5.867898913100362
104,11.22974168881774
105,3.7206026231870055
106,3.476934427395463
107,3.64373361133039
108,3.347967440262437
109,3.6288623455911875
110,4.5810599979013205
111,3.2138493806123734
112,4.270672325976193
113,4.139323767274618
114,3.7986178640276194
115,2.9279832299798727
116,3.0623348308727145
117,3.0929185999557376
118,4.003439312800765
119,4.465251499786973
120,3.4639301244169474
121,5.508958293125033
122,3.7091170782223344
123,3.811901449225843
124,3.371046510525048
125,3.538847458548844
