Epoch,Loss
1,653.9099588394165
2,532.5021066665649
3,391.12616658210754
4,339.75090396404266
5,301.9732140302658
6,240.98893028497696
7,203.85739600658417
8,189.2914509177208
9,168.70418906211853
10,156.37449610233307
11,154.9703033566475
12,146.12313067913055
13,140.58714717626572
14,139.87592762708664
15,135.7087840437889
16,136.94868636131287
17,129.0673111975193
18,128.54384857416153
19,124.15969151258469
20,124.22215068340302
21,118.10664576292038
22,115.30412483215332
23,115.25823792815208
24,106.89992913603783
25,110.88105714321136
26,107.50090503692627
27,103.17433851957321
28,96.53767839074135
29,102.50424829125404
30,92.91925665736198
31,94.21442210674286
32,98.80968263745308
33,95.99086424708366
34,92.37256318330765
35,87.50514367222786
36,95.93516078591347
37,94.54967042803764
38,93.51826870441437
39,86.52313777804375
40,94.35215863585472
41,86.9786486029625
42,85.92019706964493
43,84.33695214986801
44,83.81844606995583
45,79.34617072343826
46,76.05250543355942
47,85.63462582230568
48,80.91432213783264
49,74.0101720392704
50,85.43155136704445
51,72.57956323027611
52,77.24501925706863
53,70.96901017427444
54,73.35722860693932
55,78.93802952766418
56,76.16558423638344
57,72.40520425140858
58,73.46150842308998
59,72.84608218073845
60,66.68941605091095
61,74.74703830480576
62,77.45637783408165
63,68.7536361515522
64,65.75658690929413
65,68.2843128144741
66,66.45007941126823
67,65.73792305588722
68,76.04318076372147
69,67.03039917349815
70,71.03195342421532
71,69.28820636868477
72,80.30117765069008
73,64.8195358812809
74,66.48916119337082
75,69.98199135065079
76,65.50237706303596
77,67.69703534245491
78,61.61150041222572
79,68.1439883261919
80,67.92022800445557
81,72.95180013775826
82,74.20462656021118
83,63.193144738674164
84,65.82157471776009
85,61.32179814577103
86,70.92988136410713
87,62.26557260751724
88,71.95997920632362
89,65.76832395792007
90,77.77595280110836
91,65.52323231101036
92,62.953337252140045
93,78.98361983895302
94,60.927476704120636
95,63.403468549251556
96,67.30028101801872
97,65.97296765446663
98,73.41730806231499
99,64.3694498538971
100,61.95100046694279
101,66.66107487678528
102,68.8852206170559
103,66.79404592514038
104,69.56740665435791
105,63.972366482019424
106,64.16132339835167
107,65.06236830353737
108,64.72158744931221
109,66.52019873261452
110,63.854867190122604
111,65.85666327178478
112,67.06098186969757
113,64.54200752079487
114,58.555358320474625
115,70.4906233549118
116,67.13635078072548
117,62.10509717464447
118,62.510218024253845
119,66.78807833790779
120,63.44185194373131
121,64.11452081799507
122,62.693664118647575
123,67.57977798581123
124,60.97168079018593
125,61.10969139635563
126,68.57793393731117
127,58.656100019812584
128,67.53727678954601
129,62.58717769384384
130,64.57760967314243
131,61.63180819153786
132,63.71764552593231
133,60.08062933385372
134,62.42403420805931
135,62.44867071509361
136,59.62640759348869
137,70.88130640983582
138,59.421419978141785
139,56.92239885032177
140,67.1752558350563
141,63.92520862817764
142,58.63831540942192
143,72.32599192857742
144,65.51479908823967
145,62.97379106283188
146,63.163902044296265
147,63.212537586688995
148,65.31579837203026
149,58.01450073719025
150,60.343845173716545
151,59.52879139780998
152,59.90037755668163
153,62.06293526291847
154,62.866185799241066
155,60.50516864657402
156,59.07184927165508
157,63.100713938474655
158,63.264779806137085
159,59.77607983350754
160,59.60965225100517
161,58.403254970908165
162,64.79200133681297
163,59.181661158800125
164,61.17413780093193
165,60.2413392663002
166,63.05980925261974
167,62.76318176090717
168,62.080928564071655
169,62.22442311048508
170,58.75010895729065
171,56.79643365740776
172,63.8407828360796
173,56.91410434246063
174,61.727696523070335
175,57.80163815617561
176,61.27852040529251
177,62.12737676501274
178,61.03864860534668
179,61.339234441518784
180,62.2745975703001
181,63.70013499259949
182,57.200597286224365
183,61.162579357624054
184,59.158032298088074
185,58.422428369522095
186,60.11236932873726
187,57.93585440516472
188,58.802637189626694
189,55.8697195649147
190,66.09664987027645
191,60.035898715257645
192,60.00110426545143
193,54.53964352607727
194,61.13428910076618
195,64.87312006950378
196,58.27178107202053
197,62.191632717847824
198,60.83970192074776
199,59.82338213920593
200,59.2663839161396
201,61.495350420475006
202,57.81077931821346
203,55.45752431452274
204,61.493112444877625
205,58.799996703863144
206,56.930632293224335
207,61.94358053803444
208,62.577399745583534
209,59.79958091676235
210,57.5160786062479
211,65.36045902967453
212,57.68562839925289
213,55.29240745306015
214,57.97741611301899
215,60.90568605065346
216,64.80608642101288
217,60.447386026382446
