Epoch,Loss
1,583.9254629611969
2,425.32766366004944
3,358.54013562202454
4,339.73408603668213
5,304.4991034269333
6,301.07752799987793
7,264.12426829338074
8,279.1477973461151
9,264.5820505619049
10,273.6044850349426
11,262.0049434900284
12,254.12601792812347
13,267.03498101234436
14,255.60072338581085
15,266.87152230739594
16,248.98999786376953
17,257.9715996980667
18,243.57093107700348
19,245.81872057914734
20,241.15310978889465
21,253.9584019780159
22,245.02263140678406
23,242.2314260005951
24,236.16566514968872
25,219.44602930545807
26,220.01817858219147
27,210.54672372341156
28,214.0394469499588
29,207.58681333065033
30,216.20227777957916
31,221.2195621728897
32,222.54627043008804
33,227.1900520324707
34,206.24719405174255
35,225.12527740001678
36,212.4527159333229
37,206.77107673883438
38,216.58846521377563
39,204.19446647167206
40,203.65885996818542
41,206.8871467113495
42,194.1815563440323
43,218.2456295490265
44,202.0265474319458
45,212.70337915420532
46,214.40921485424042
47,214.56862699985504
48,216.07781994342804
49,212.96667456626892
50,212.64106357097626
51,210.92129623889923
52,206.64281487464905
53,211.35419881343842
54,203.90036463737488
55,200.7146519422531
56,209.59709465503693
57,229.83651399612427
58,209.29424738883972
59,223.95140528678894
60,206.64232409000397
61,214.68192160129547
62,208.64035952091217
63,205.43928200006485
64,202.07972943782806
65,197.8340111374855
66,197.9166476726532
67,210.41237127780914
68,205.25146889686584
69,210.75117766857147
70,210.4575766324997
71,201.13826262950897
72,195.37908029556274
73,211.21743214130402
74,209.3109451532364
75,208.72199964523315
76,218.76030933856964
77,206.94445675611496
78,211.59551906585693
79,198.13091027736664
80,203.70651334524155
81,194.57208424806595
82,220.93918615579605
83,204.53335964679718
84,202.12691521644592
85,203.19128686189651
86,200.70707088708878
87,208.8103103041649
88,208.24929869174957
89,212.63621532917023
90,190.70858895778656
91,206.17188036441803
92,193.35480999946594
93,210.2722544670105
94,199.03191590309143
95,208.07514929771423
96,192.7824392914772
97,200.5733517408371
98,203.69536584615707
99,199.393501162529
100,199.45943748950958
101,202.10541093349457
102,197.21469175815582
103,206.21029698848724
104,194.6729153394699
105,201.22053664922714
106,191.60719215869904
107,198.83003896474838
108,207.9383282661438
109,199.45703852176666
110,199.85280883312225
111,196.80331110954285
112,185.73231410980225
113,203.46691834926605
114,205.55552566051483
115,203.17436289787292
116,207.81803280115128
117,196.8500233888626
118,196.9780956506729
119,210.69775223731995
120,200.8536797761917
121,216.11981403827667
122,200.8733143210411
123,192.70445120334625
124,196.3507781624794
125,216.6519490480423
126,196.06869691610336
127,198.41031455993652
128,202.87954819202423
129,205.75536632537842
130,204.91223073005676
131,196.73529428243637
132,200.14503014087677
133,207.01425290107727
134,200.31906688213348
135,206.53065621852875
136,212.00826531648636
137,194.88241982460022
138,196.947893679142
139,194.152397274971
140,194.58295530080795
141,188.96880573034286
142,209.71355438232422
143,193.22751259803772
144,207.80412673950195
145,191.22287166118622
146,191.685005068779
147,207.3374079465866
148,199.93040931224823
149,200.9026792049408
150,204.12395656108856
151,206.24243080615997
152,326.4845333099365
153,311.692804813385
154,199.26808470487595
155,206.3416046500206
156,202.35736668109894
157,201.46483463048935
158,198.95921677350998
159,200.31778627634048
160,198.29131418466568
161,187.97908169031143
162,249.59933042526245
163,210.40190410614014
164,196.85666704177856
165,197.85753285884857
166,195.60182428359985
167,204.95134234428406
168,196.50181233882904
169,196.77207708358765
170,194.0692777633667
171,195.43171179294586
172,211.80347406864166
173,199.82434952259064
174,203.3296136856079
175,201.36405688524246
176,211.83353286981583
177,202.08682429790497
178,192.70808959007263
179,200.63816595077515
180,195.34649562835693
181,204.0309398174286
182,198.35374569892883
183,215.80659568309784
184,192.897252202034
185,194.38825595378876
186,199.37193703651428
187,192.325996696949
188,201.57893431186676
189,200.63406574726105
190,200.56692326068878
191,200.6601836681366
192,200.2663367986679
193,197.71326684951782
194,199.01414620876312
195,197.7159413099289
196,199.23323583602905
197,189.80315792560577
198,194.84660458564758
199,204.3178505897522
200,194.8840627670288
201,191.7458474636078
202,194.07769000530243
203,217.1825579404831
204,197.6108866930008
205,196.04009824991226
206,205.00812005996704
207,192.44129049777985
208,201.79322159290314
209,208.89863908290863
210,191.1704683303833
211,200.15853828191757
212,195.9964119195938
213,196.93026727437973
214,200.84619843959808
215,199.52990806102753
216,193.91153919696808
217,200.22213220596313
218,204.64124166965485
219,201.99738895893097
220,197.35698235034943
221,194.81917989253998
222,197.63980376720428
223,198.00085616111755
224,208.68312162160873
225,207.85036194324493
226,197.83774679899216
227,199.891756772995
228,203.19658637046814
229,198.51668453216553
230,198.77194023132324
231,204.1752120256424
232,196.19708633422852
233,207.5952024459839
234,196.76383709907532
235,206.29590129852295
236,191.1611167192459
237,195.86050879955292
238,189.89680123329163
239,201.012216091156
240,195.10085225105286
241,193.16258412599564
242,193.0992450118065
243,189.3089156150818
244,191.4181388616562
245,195.21698379516602
246,203.3230448961258
247,194.51180171966553
248,188.36535787582397
249,197.38213223218918
250,199.63227665424347
251,192.8506976366043
252,190.68883001804352
253,199.11878156661987
254,196.4410855770111
255,197.2872861623764
256,199.7528930902481
257,186.55749678611755
258,198.90074265003204
259,197.29947817325592
260,197.61744284629822
261,198.8625432252884
262,200.4788682460785
263,190.98092985153198
264,202.98987686634064
265,193.93677830696106
266,195.67183637619019
267,202.5967418551445
268,200.9940264225006
269,206.06895065307617
270,195.5106157064438
271,188.14201492071152
272,204.9478251338005
273,205.22850465774536
274,198.59135806560516
275,193.43932235240936
276,210.4345964193344
277,204.03219938278198
278,191.922183573246
279,199.54872852563858
280,193.65994983911514
281,197.90382450819016
282,209.6287795305252
283,199.58221554756165
284,205.5757640004158
285,193.14024484157562
286,194.99082922935486
287,191.9266847372055
288,196.96328222751617
289,211.89022207260132
290,190.65637028217316
291,201.1036834716797
292,191.63006645441055
293,193.98492681980133
294,190.73026883602142
295,209.18537271022797
296,203.72551292181015
297,201.48012506961823
298,192.1320824623108
299,197.79064798355103
300,206.68386280536652
301,205.6829173564911
302,187.71076494455338
303,207.10323989391327
304,203.9477574825287
305,193.77221190929413
306,195.31958198547363
307,192.17836368083954
308,219.78848719596863
309,195.87105071544647
310,191.46467757225037
311,194.67715871334076
312,192.80553555488586
313,197.34042179584503
314,199.41118800640106
315,200.02602231502533
316,199.3479102253914
317,206.30848693847656
318,203.57297486066818
319,201.6277561187744
320,200.362144947052
321,192.061518907547
322,203.86064100265503
323,204.07085192203522
324,196.54870462417603
325,196.2136263847351
326,199.58097350597382
327,192.97422540187836
328,189.5436578989029
329,202.0802435874939
330,199.7322268486023
331,203.9773737192154
332,211.0205192565918
333,200.21815633773804
334,197.83846199512482
335,201.5316926240921
336,201.567227602005
337,195.33130872249603
338,201.84480023384094
339,208.98486280441284
340,217.43074893951416
341,196.0007798075676
342,192.31861531734467
343,194.0953293442726
344,200.67518627643585
345,200.32673823833466
346,191.0934978723526
347,193.44680607318878
348,193.3561150431633
349,201.37243783473969
350,194.1458967924118
351,206.01836735010147
352,196.96349382400513
353,200.45647943019867
354,198.3312314748764
355,192.71671342849731
356,194.06116271018982
357,203.60880595445633
358,200.95051085948944
359,195.1355175971985
360,204.01863992214203
361,213.37798660993576
362,195.5422124862671
363,192.41435945034027
364,195.76107811927795
365,197.67679846286774
366,213.92889606952667
367,204.45587122440338
368,198.9741234779358
369,191.82362818717957
370,195.98372399806976
371,190.30970269441605
372,203.3439221382141
373,199.46497094631195
374,197.38661229610443
375,203.98740470409393
376,191.44884824752808
377,196.13989281654358
378,227.9446543455124
379,198.5007089972496
380,198.28454518318176
381,198.42533421516418
382,195.9783046245575
383,196.84750819206238
384,194.1218381524086
385,191.95328879356384
386,200.01566803455353
387,190.16808307170868
388,197.5759481191635
389,200.952819108963
390,200.51607596874237
391,196.99692249298096
392,199.13308107852936
393,197.96661061048508
394,193.30370271205902
395,189.84578049182892
396,203.26065909862518
397,200.4053876399994
398,199.7120064496994
399,188.8651773929596
400,194.16066694259644
401,197.7620565891266
402,192.31879723072052
403,201.1613403558731
404,190.0228646993637
405,202.6883109807968
406,203.7012062072754
407,206.96775603294373
408,201.8010709285736
409,191.31995332241058
410,206.36117017269135
411,207.67565953731537
412,191.37334638834
413,198.23353570699692
414,193.54954612255096
415,196.80371296405792
416,205.40166193246841
417,210.48654294013977
418,205.3341104388237
419,205.6169192790985
420,214.19125068187714
421,191.67620539665222
422,195.0121877193451
423,209.08999001979828
424,197.8705621957779
425,198.55040937662125
426,196.2527261376381
427,191.49686443805695
428,199.70777308940887
429,197.87188959121704
430,203.75164079666138
431,202.18044912815094
432,199.64255928993225
433,199.34614181518555
434,191.86316257715225
435,191.65311032533646
436,189.6107918024063
