,Train Input Epoch 1000,Train Output Epoch 1000,Test Input Epoch 1000,Test Output Epoch 1000,Val Input Epoch 1000,Val Output Epoch 1000,Train Input Epoch 2000,Train Output Epoch 2000,Test Input Epoch 2000,Test Output Epoch 2000,Val Input Epoch 2000,Val Output Epoch 2000,Train Input Epoch 3000,Train Output Epoch 3000,Test Input Epoch 3000,Test Output Epoch 3000,Val Input Epoch 3000,Val Output Epoch 3000,Train Input Epoch 4000,Train Output Epoch 4000,Test Input Epoch 4000,Test Output Epoch 4000,Val Input Epoch 4000,Val Output Epoch 4000,Final Train R_2,Final Test R_2,Final Val R_2
223,0.422642261,-3.777707577,0.275927603,4.342556477,0.427342743,-3.534969807,0.422642261,-3.791320801,0.275927603,4.333285332,0.427342743,-3.540919065,0.422642261,-3.800631046,0.275927603,4.329261303,0.427342743,-3.550006866,0.422642261,-3.80143404,0.275927603,4.329819679,0.427342743,-3.551891327,,,
224,0.561656117,3.205380678,0.695569515,-2.278376102,0.7691769,-1.055154324,0.561656117,3.227983236,0.695569515,-2.313903809,0.7691769,-1.003231406,0.561656117,3.232640982,0.695569515,-2.340451717,0.7691769,-0.976771474,0.561656117,3.240440845,0.695569515,-2.353773594,0.7691769,-0.957591534,,,
225,0.231223121,6.255866528,0.720172048,-2.32796979,0.565756559,3.147544146,0.231223121,6.258278847,0.720172048,-2.342323303,0.565756559,3.163957596,0.231223121,6.256270409,0.720172048,-2.357663393,0.565756559,3.165106773,0.231223121,6.256854534,0.720172048,-2.370379925,0.565756559,3.170618057,,,
226,0.215421543,5.832201481,0.879187942,1.595797777,0.159915999,-0.049918443,0.215421543,5.819473743,0.879187942,1.660693645,0.159915999,-0.065624192,0.215421543,5.814428806,0.879187942,1.704757452,0.159915999,-0.067109734,0.215421543,5.814881325,0.879187942,1.729329228,0.159915999,-0.062812671,,,
227,0.531753182,3.079055548,0.755775571,-1.594235182,0.930893064,0.616416991,0.531753182,3.116132975,0.755775571,-1.535349488,0.930893064,0.610201716,0.531753182,3.127463341,0.755775571,-1.50703311,0.930893064,0.583673477,0.531753182,3.134490013,0.755775571,-1.490974903,0.930893064,0.569930673,,,
228,0.142714277,-2.581191778,0.88398838,1.542134047,0.495049506,1.427486181,0.142714277,-2.597892761,0.88398838,1.60653758,0.495049506,1.402725935,0.142714277,-2.598832607,0.88398838,1.651606679,0.495049506,1.385946751,0.142714277,-2.595842838,0.88398838,1.679889441,0.495049506,1.378706217,,,
229,0.863086343,1.698843479,0.900189996,1.296474695,0.455345541,-1.668725967,0.863086343,1.750247121,0.900189996,1.34585619,0.455345541,-1.628094554,0.863086343,1.777009606,0.900189996,1.378812671,0.455345541,-1.617839694,0.863086343,1.783018589,0.900189996,1.407986045,0.455345541,-1.613886237,,,
230,0.603260279,1.79955554,0.074507453,-8.533364296,0.06130613,-8.156642914,0.603260279,1.789727807,0.074507453,-8.549266815,0.06130613,-8.166220665,0.603260279,1.774620533,0.074507453,-8.550497055,0.06130613,-8.164484978,0.603260279,1.763904691,0.074507453,-8.551758766,0.06130613,-8.161885262,,,
231,0.441544145,-2.662784338,0.308030814,1.077276468,0.033203322,-5.349423409,0.441544145,-2.636290073,0.308030814,1.090636015,0.033203322,-5.365368366,0.441544145,-2.63704586,0.308030814,1.090446591,0.033203322,-5.370316029,0.441544145,-2.639224768,0.308030814,1.092676282,0.033203322,-5.374302864,,,
232,0.881888211,1.566785097,0.855685592,1.700034142,0.41494149,-4.114124298,0.881888211,1.631652474,0.855685592,1.737853169,0.41494149,-4.133586407,0.881888211,1.676543474,0.855685592,1.751457334,0.41494149,-4.140886307,0.881888211,1.703357935,0.855685592,1.748235106,0.41494149,-4.139909744,,,
233,0.308530867,1.022713065,0.444244415,-2.47784543,0.199219927,4.720672131,0.308530867,1.036510944,0.444244415,-2.44596076,0.199219927,4.707569599,0.308530867,1.036446452,0.444244415,-2.444257021,0.199219927,4.708651066,0.308530867,1.03868413,0.444244415,-2.445674419,0.199219927,4.71316576,,,
234,0.77987802,-0.555155098,0.04570457,-6.930027008,0.749974966,-1.785629511,0.77987802,-0.52788204,0.04570457,-6.936205387,0.749974966,-1.732627869,0.77987802,-0.51397121,0.04570457,-6.93845892,0.749974966,-1.708300471,0.77987802,-0.499102712,0.04570457,-6.935010433,0.749974966,-1.696148396,,,
235,0.915391564,0.989710391,0.190119013,3.843550205,0.908890903,1.128891706,0.915391564,1.012457371,0.190119013,3.834176302,0.908890903,1.163888216,0.915391564,1.017305374,0.190119013,3.834850311,0.908890903,1.182015777,0.915391564,1.029372692,0.190119013,3.83825469,0.908890903,1.203236818,,,
236,0.820982099,1.187123299,0.214921489,5.807801723,0.517151713,2.634993315,0.820982099,1.147121549,0.214921489,5.794707775,0.517151713,2.6501441,0.820982099,1.109907627,0.214921489,5.78975153,0.517151713,2.648837566,0.820982099,1.089293718,0.214921489,5.790311337,0.517151713,2.645467281,,,
237,0.957395732,-0.123407662,0.143814385,-2.420949936,0.055105511,-7.772305012,0.957395732,-0.151459888,0.143814385,-2.437376261,0.055105511,-7.778952122,0.957395732,-0.193246454,0.143814385,-2.438010216,0.055105511,-7.777426243,0.957395732,-0.222873315,0.143814385,-2.43466568,0.055105511,-7.773041248,,,
238,0.953495324,-0.008555293,0.407740772,-4.351629734,0.156915694,-0.489967644,0.953495324,-0.036990479,0.407740772,-4.369111538,0.156915694,-0.505381048,0.953495324,-0.08111617,0.407740772,-4.372976303,0.156915694,-0.505828381,0.953495324,-0.112307772,0.407740772,-4.370934963,0.156915694,-0.500893474,,,
239,0.049504951,-7.308144093,0.620262027,0.784554183,0.708270788,-2.355553389,0.049504951,-7.313758373,0.620262027,0.803204954,0.708270788,-2.388220787,0.049504951,-7.314064503,0.620262027,0.80326426,0.708270788,-2.413852453,0.049504951,-7.30953455,0.620262027,0.800795078,0.708270788,-2.43012619,,,
240,0.374937505,-4.320928574,0.476747692,0.03635186,0.908490837,1.137082338,0.374937505,-4.305562973,0.476747692,0.03086631,0.908490837,1.172803521,0.374937505,-4.304635525,0.476747692,0.029939204,0.908490837,1.191701174,0.374937505,-4.304612637,0.476747692,0.036048427,0.908490837,1.213406563,,,
241,0.232123211,6.260234356,0.555055499,3.261205912,0.338333845,-1.990313768,0.232123211,6.263330936,0.555055499,3.292571545,0.338333845,-1.991678238,0.232123211,6.261677265,0.555055499,3.302090168,0.338333845,-1.993844986,0.232123211,6.262413502,0.555055499,3.312642813,0.338333845,-1.993339539,,,
242,0.426742673,-3.567404985,0.486848682,0.833090246,0.155815586,-0.652088344,0.426742673,-3.574485779,0.486848682,0.808959663,0.155815586,-0.667416632,0.426742673,-3.583674431,0.486848682,0.79639709,0.155815586,-0.667567372,0.426742673,-3.585431576,0.486848682,0.79493463,0.155815586,-0.66249311,,,
243,0.340534061,-2.184100389,0.193719372,4.209662914,0.318131804,-0.010057807,0.340534061,-2.187442303,0.193719372,4.199259758,0.318131804,0.007800415,0.340534061,-2.190062284,0.193719372,4.200778484,0.318131804,0.009123504,0.340534061,-2.189315081,0.193719372,4.205038071,0.318131804,0.010788783,,,
244,0.01510151,-2.425806761,0.779177904,-0.588945925,0.608360827,1.512289762,0.01510151,-2.427122831,0.779177904,-0.559696853,0.608360827,1.508819461,0.01510151,-2.426902294,0.779177904,-0.544723034,0.608360827,1.496979594,0.01510151,-2.420805454,0.779177904,-0.529400408,0.608360827,1.487617254,,,
245,0.736973703,-2.111477613,0.169116914,1.262934685,0.612861276,1.244539499,0.736973703,-2.085166931,0.169116914,1.24736321,0.612861276,1.248571396,0.736973703,-2.076894522,0.169116914,1.242338538,0.612861276,1.240693092,0.736973703,-2.07635808,0.169116914,1.243558884,0.612861276,1.233406901,,,
246,0.069406942,-8.457636833,0.393339336,-4.576449871,0.889488935,1.469339371,0.069406942,-8.471617699,0.393339336,-4.576814175,0.889488935,1.530787826,0.069406942,-8.471554756,0.393339336,-4.574528694,0.889488935,1.574375272,0.069406942,-8.471764565,0.393339336,-4.572765827,0.889488935,1.605168462,,,
247,0.441744179,-2.649264097,0.588558853,2.500593185,0.997599781,-1.354478836,0.441744179,-2.622342825,0.588558853,2.488042831,0.997599781,-1.287673354,0.441744179,-2.622920036,0.588558853,2.472184658,0.997599781,-1.222882509,0.441744179,-2.625051975,0.588558853,2.463769436,0.997599781,-1.176448464,,,
248,0.569756985,3.074003696,0.612061203,1.292965651,0.596359611,2.154223919,0.569756985,3.084178209,0.612061203,1.295557976,0.596359611,2.140187025,0.569756985,3.081751823,0.612061203,1.28691268,0.596359611,2.123111486,0.569756985,3.084749222,0.612061203,1.279202938,0.596359611,2.11237669,,,
249,0.173817381,1.899705172,0.15021503,-1.479878664,0.216721669,5.89248991,0.173817381,1.885560393,0.15021503,-1.495205641,0.216721669,5.880797386,0.173817381,1.879992008,0.15021503,-1.494766951,0.216721669,5.875585079,0.173817381,1.880158544,0.15021503,-1.489833236,0.216721669,5.875789165,,,
250,0.30013001,1.939597845,0.740574062,-2.035594702,0.19631964,4.458722115,0.30013001,1.944647074,0.740574062,-2.000626564,0.19631964,4.447131634,0.30013001,1.942184925,0.740574062,-1.98724699,0.19631964,4.448702335,0.30013001,1.943917871,0.740574062,-1.983323097,0.19631964,4.453257084,,,
251,0.01670167,-2.706091642,0.785478532,-0.282802224,0.575657606,2.934546947,0.01670167,-2.718104124,0.785478532,-0.272263706,0.575657606,2.935807943,0.01670167,-2.714358807,0.785478532,-0.267705053,0.575657606,2.928211927,0.01670167,-2.70717907,0.785478532,-0.257166028,0.575657606,2.927279472,,,
252,0.611161113,1.347046375,0.03040304,-4.934511662,0.627362728,0.33468014,0.611161113,1.348068595,0.03040304,-4.954154015,0.627362728,0.367268145,0.611161113,1.338589907,0.03040304,-4.957048416,0.627362728,0.375219136,0.611161113,1.330429554,0.03040304,-4.961463928,0.627362728,0.37821722,,,
253,0.462246239,-1.133076191,0.960896075,-0.227747202,0.374237418,-4.298291206,0.462246239,-1.100734234,0.960896075,-0.254178822,0.374237418,-4.282959461,0.462246239,-1.089482546,0.960896075,-0.292421073,0.374237418,-4.282261372,0.462246239,-1.082197428,0.960896075,-0.319452286,0.374237418,-4.282239437,,,
254,0.286528647,3.363218784,0.105310529,-7.219391346,0.525052488,2.909234285,0.286528647,3.355877638,0.105310529,-7.230912685,0.525052488,2.938457966,0.286528647,3.350873947,0.105310529,-7.231189728,0.525052488,2.944975853,0.286528647,3.351361513,0.105310529,-7.226391792,0.525052488,2.947462082,,,
255,0.854485452,1.697110653,0.865586579,1.691393614,0.782478213,-0.429002225,0.854485452,1.732362628,0.865586579,1.746407509,0.782478213,-0.409338057,0.854485452,1.743666768,0.865586579,1.777045965,0.782478213,-0.399604231,0.854485452,1.739025593,0.865586579,1.786237478,0.782478213,-0.386598349,,,
256,0.47024703,-0.490949214,0.660766065,-1.446242332,0.319431961,-0.146633446,0.47024703,-0.478356361,0.660766065,-1.419208884,0.319431961,-0.129010305,0.47024703,-0.471884876,0.660766065,-1.409793973,0.319431961,-0.127690583,0.47024703,-0.463496923,0.660766065,-1.398399353,0.319431961,-0.126187906,,,
257,0.288328826,3.183288574,0.902590275,1.252517223,0.43724373,-2.945976973,0.288328826,3.177042484,0.902590275,1.298254967,0.43724373,-2.929397583,0.288328826,3.172148705,0.902590275,1.327581644,0.43724373,-2.93371582,0.288328826,3.172743082,0.902590275,1.35513258,0.43724373,-2.936514378,,,
258,0.303130329,1.612813473,0.047304731,-7.095401287,0.375537544,-4.339563847,0.303130329,1.621217728,0.047304731,-7.101205349,0.375537544,-4.324213505,0.303130329,1.619642138,0.047304731,-7.102597713,0.375537544,-4.323093414,0.303130329,1.621636629,0.047304731,-7.098568439,0.375537544,-4.323064327,,,
259,0.818381846,1.108776569,0.311831176,0.663923144,0.136913687,-3.414537191,0.818381846,1.066254854,0.311831176,0.680140078,0.136913687,-3.432665825,0.818381846,1.028738022,0.311831176,0.680801868,0.136913687,-3.435315609,0.818381846,1.009261012,0.311831176,0.682990313,0.136913687,-3.434117317,,,
260,0.898089826,1.333441496,0.949994981,0.093068063,0.49494949,1.420634747,0.898089826,1.385761738,0.949994981,0.065506324,0.49494949,1.395803809,0.898089826,1.421551347,0.949994981,0.020732671,0.49494949,1.37903583,0.898089826,1.451766491,0.949994981,-0.010635361,0.49494949,1.37184751,,,
261,0.852885306,1.691787243,0.562356234,3.19676137,0.540654063,3.220749617,0.852885306,1.723481894,0.562356234,3.218334675,0.540654063,3.261431217,0.852885306,1.731677413,0.562356234,3.222414017,0.540654063,3.275476456,0.852885306,1.725196719,0.562356234,3.229848623,0.540654063,3.286439419,,,
262,0.568156838,3.105450869,0.896589637,1.358969212,0.725672603,-2.281066179,0.568156838,3.118125677,0.896589637,1.413234115,0.725672603,-2.283103228,0.568156838,3.117135525,0.896589637,1.450836062,0.725672603,-2.291345119,0.568156838,3.121163845,0.896589637,1.481575847,0.725672603,-2.300523281,,,
263,0.720972061,-2.322532654,0.578557849,2.852411032,0.595059514,2.216145515,0.720972061,-2.335211992,0.578557849,2.849683762,0.595059514,2.201910496,0.720972061,-2.349592447,0.578557849,2.83975029,0.595059514,2.184789658,0.720972061,-2.361860275,0.578557849,2.836909056,0.595059514,2.174280405,,,
264,0.599159956,2.015425682,0.186418638,3.442410231,0.00350035,-0.154518664,0.599159956,2.002459288,0.186418638,3.433100462,0.00350035,-0.184524372,0.599159956,1.985829234,0.186418638,3.432184219,0.00350035,-0.17824468,0.599159956,1.97485137,0.186418638,3.434388399,0.00350035,-0.178683385,,,
265,0.227622762,6.21774292,0.592059195,2.352726698,0.767076731,-1.147382021,0.227622762,6.216973305,0.592059195,2.338730097,0.767076731,-1.092414856,0.227622762,6.213594913,0.592059195,2.321894646,0.767076731,-1.064582586,0.227622762,6.21365118,0.592059195,2.312159538,0.767076731,-1.045265675,,,
266,0.71327132,-2.355936766,0.351835191,-3.090608835,0.16151616,0.183029056,0.71327132,-2.382559538,0.351835191,-3.09412384,0.16151616,0.167178079,0.71327132,-2.404867172,0.351835191,-3.098092556,0.16151616,0.165041,0.71327132,-2.420389414,0.351835191,-3.096314907,0.16151616,0.168871298,,,
267,0.570557058,3.057263136,0.917491734,0.942399204,0.843884408,1.629587889,0.570557058,3.066191673,0.917491734,0.961073577,0.843884408,1.639150739,0.570557058,3.063049078,0.917491734,0.961452603,0.843884408,1.62978065,0.570557058,3.065522194,0.917491734,0.970155954,0.843884408,1.614466667,,,
268,0.799879968,0.397866905,0.043304332,-6.665409088,0.213321328,5.725217342,0.799879968,0.368443906,0.043304332,-6.672524929,0.213321328,5.711098671,0.799879968,0.347332627,0.043304332,-6.676086903,0.213321328,5.706515312,0.799879968,0.343341589,0.043304332,-6.673822403,0.213321328,5.70746088,,,
269,0.529252887,3.022226095,0.6329633,-0.014804661,0.718571842,-2.337459803,0.529252887,3.056874037,0.6329633,0.026553914,0.718571842,-2.35501647,0.529252887,3.066661835,0.6329633,0.039798528,0.718571842,-2.372189522,0.529252887,3.072107792,0.6329633,0.046977177,0.718571842,-2.385729313,,,
270,0.430443048,-3.361071587,0.192119211,4.049944401,0.154415444,-0.858810842,0.430443048,-3.360594273,0.192119211,4.040105343,0.154415444,-0.874060929,0.430443048,-3.368809223,0.192119211,4.041351795,0.154415444,-0.87391746,0.430443048,-3.371250629,0.192119211,4.045288086,0.154415444,-0.868744373,,,
271,0.744574428,-1.938431501,0.557655752,3.244713545,0.787278712,-0.195153356,0.744574428,-1.894773722,0.557655752,3.272860765,0.787278712,-0.190150097,0.744574428,-1.876202583,0.557655752,3.280614853,0.787278712,-0.188826948,0.744574428,-1.86859417,0.557655752,3.290244102,0.787278712,-0.179909095,,,
272,0.042804282,-6.607817173,0.196219623,4.449386597,0.582058191,2.741336107,0.042804282,-6.615184307,0.196219623,4.437847137,0.582058191,2.734364748,0.042804282,-6.619009018,0.196219623,4.439424992,0.582058191,2.721917152,0.042804282,-6.617035866,0.196219623,4.443974018,0.582058191,2.71689415,,,
273,0.706870675,-2.352398157,0.991999209,-1.182229519,0.659065902,-1.378363609,0.706870675,-2.386280537,0.991999209,-1.138218164,0.659065902,-1.347923398,0.706870675,-2.412551165,0.991999209,-1.094748259,0.659065902,-1.336798668,0.706870675,-2.428836823,0.991999209,-1.062653065,0.659065902,-1.32465148,,,
274,0.636463642,-0.22692579,0.765476525,-1.215937138,0.632863283,-0.008657277,0.636463642,-0.181763723,0.765476525,-1.159123302,0.632863283,0.032570288,0.636463642,-0.166002482,0.765476525,-1.130513191,0.632863283,0.045733005,0.636463642,-0.156530008,0.765476525,-1.111253262,0.632863283,0.052842155,,,
275,0.421542168,-3.830607176,0.48364836,0.586249292,0.417641759,-4.005377293,0.421542168,-3.845587254,0.48364836,0.566081464,0.417641759,-4.023779392,0.421542168,-3.854773045,0.48364836,0.556733131,0.417641759,-4.032057285,0.421542168,-3.855306149,0.48364836,0.557914376,0.417641759,-4.031658649,,,
276,0.04260426,-6.584545612,0.899389923,1.310724974,0.144314438,-2.347928047,0.04260426,-6.592019558,0.899389923,1.361255407,0.144314438,-2.364234924,0.04260426,-6.595946312,0.899389923,1.395328999,0.144314438,-2.36473465,0.04260426,-6.594091415,0.899389923,1.424942374,0.144314438,-2.361233234,,,
277,0.22232224,6.099687576,0.294529468,2.541045904,0.969696999,-0.494307876,0.22232224,6.09345293,0.294529468,2.54004693,0.969696999,-0.511056483,0.22232224,6.088553905,0.294529468,2.536122084,0.969696999,-0.534598112,0.22232224,6.088268757,0.294529468,2.537271976,0.969696999,-0.550564289,,,
278,0.010001,-1.478959322,0.318731874,-0.073215276,0.519051909,2.708474398,0.010001,-1.442052841,0.318731874,-0.055440798,0.519051909,2.727387905,0.010001,-1.453668714,0.318731874,-0.054113269,0.519051909,2.728094578,0.010001,-1.459961891,0.318731874,-0.052520946,0.519051909,2.726092815,,,
279,0.924492478,0.777049005,0.750775099,-1.760887384,0.515951633,2.586091757,0.924492478,0.78226608,0.750775099,-1.706792951,0.515951633,2.598776817,0.924492478,0.767916679,0.750775099,-1.681766033,0.515951633,2.596181393,0.924492478,0.764747322,0.750775099,-1.669007063,0.515951633,2.591981888,,,
280,0.330733091,-1.284641504,0.691469133,-2.229820013,0.58685869,2.56784749,0.330733091,-1.276729465,0.691469133,-2.262377262,0.58685869,2.556418657,0.330733091,-1.277105927,0.691469133,-2.286921024,0.58685869,2.541268349,0.330733091,-1.276845694,0.691469133,-2.297974586,0.58685869,2.533633471,,,
281,0.276227623,4.317000866,0.580258012,2.800091028,0.23482348,6.261266232,0.276227623,4.307682514,0.580258012,2.795213938,0.23482348,6.266093731,0.276227623,4.303596497,0.580258012,2.784009695,0.23482348,6.265472412,0.276227623,4.304135323,0.580258012,2.780087233,0.23482348,6.266684055,,,
282,0.585758567,2.609754562,0.034603462,-5.549646854,0.648364842,-0.88801378,0.585758567,2.599186897,0.034603462,-5.563914776,0.648364842,-0.842346132,0.585758567,2.584566116,0.034603462,-5.569417477,0.648364842,-0.824387789,0.585758567,2.577482224,0.034603462,-5.572784901,0.648364842,-0.810521245,,,
283,0.473847389,-0.19866401,0.876287639,1.623459816,0.111211121,-6.65114069,0.473847389,-0.1962796,0.876287639,1.687658191,0.111211121,-6.663796902,0.473847389,-0.193668991,0.876287639,1.730108142,0.111211121,-6.66463089,0.473847389,-0.186191782,0.876287639,1.751883626,0.111211121,-6.660429955,,,
284,0.709270954,-2.356993914,0.194119409,4.248831272,0.835583568,1.519202709,0.709270954,-2.388662815,0.194119409,4.238264561,0.835583568,1.507453442,0.709270954,-2.413756847,0.194119409,4.239822865,0.835583568,1.483777761,0.709270954,-2.429970741,0.194119409,4.244146824,0.835583568,1.463369131,,,
285,0.963296354,-0.299904406,0.14261426,-2.59573102,0.680268049,-2.034518003,0.963296354,-0.324500859,0.14261426,-2.612457991,0.680268049,-2.050550938,0.963296354,-0.359536737,0.14261426,-2.613424301,0.680268049,-2.064940453,0.963296354,-0.384165645,0.14261426,-2.610468388,0.680268049,-2.067686558,,,
286,0.328632861,-1.080580473,0.032103211,-5.188621044,0.854685485,1.697660923,0.328632861,-1.070073128,0.032103211,-5.205971241,0.854685485,1.733348012,0.328632861,-1.069970727,0.032103211,-5.210262299,0.854685485,1.74503696,0.328632861,-1.069583297,0.032103211,-5.214562416,0.854685485,1.740630507,,,
287,0.77127713,-0.960598409,0.599459946,2.000129223,0.964696467,-0.342198312,0.77127713,-0.912388146,0.599459946,1.987329483,0.964696467,-0.365447462,0.77127713,-0.88768816,0.599459946,1.970776081,0.964696467,-0.398329467,0.77127713,-0.868884444,0.599459946,1.959792733,0.964696467,-0.421334982,,,
288,0.786878705,-0.214609623,0.748574853,-1.827624798,0.796279609,0.2341277,0.786878705,-0.208377078,0.748574853,-1.776729584,0.796279609,0.213179514,0.786878705,-0.206327885,0.748574853,-1.753727674,0.796279609,0.198113948,0.786878705,-0.19704251,0.748574853,-1.742686749,0.796279609,0.197932258,,,
289,0.606760681,1.604450941,0.290629059,2.948762178,0.811981201,0.891772985,0.606760681,1.598714232,0.290629059,2.944215775,0.811981201,0.847490013,0.606760681,1.58569622,0.290629059,2.939583063,0.811981201,0.812161446,0.606760681,1.575788021,0.290629059,2.940355062,0.811981201,0.79678899,,,
290,0.923592329,0.798939407,0.299629956,1.993840218,0.22872287,6.232936859,0.923592329,0.805853128,0.299629956,1.998326778,0.22872287,6.233205795,0.923592329,0.79334569,0.299629956,1.995720029,0.22872287,6.230231762,0.923592329,0.791720867,0.299629956,1.997404456,0.22872287,6.230432034,,,
291,0.357735783,-3.493676901,0.437943786,-2.900887012,0.81798178,1.09621048,0.357735783,-3.491561174,0.437943786,-2.882627726,0.81798178,1.053390622,0.357735783,-3.495313644,0.437943786,-2.886412144,0.81798178,1.015887737,0.357735783,-3.493793011,0.437943786,-2.889158726,0.81798178,0.996613503,,,
292,0.146514654,-2.025437832,0.683268309,-2.096195936,0.858385801,1.703353167,0.146514654,-2.041274786,0.683268309,-2.117708445,0.858385801,1.74659884,0.146514654,-2.041275024,0.683268309,-2.135376692,0.858385801,1.765239596,0.146514654,-2.037129641,0.683268309,-2.14055109,0.858385801,1.765310645,,,
293,0.767576754,-1.125649214,0.236223623,6.254797459,0.254525453,5.76361227,0.767576754,-1.071342707,0.236223623,6.26032114,0.254525453,5.766204834,0.767576754,-1.043801546,0.236223623,6.260202885,0.254525453,5.767848015,0.767576754,-1.024494648,0.236223623,6.261659145,0.254525453,5.770554543,,,
294,0.223422348,6.130376339,0.73647368,-2.121158838,0.214521453,5.787796497,0.223422348,6.125303745,0.73647368,-2.096093416,0.214521453,5.77442503,0.223422348,6.120639324,0.73647368,-2.088552237,0.214521453,5.769549847,0.223422348,6.120368481,0.73647368,-2.088483334,0.214521453,5.77020216,,,
295,0.174417436,1.978865623,0.764776468,-1.245432138,0.246524662,6.067709923,0.174417436,1.964966536,0.764776468,-1.187941432,0.246524662,6.074003696,0.174417436,1.959434509,0.764776468,-1.159065247,0.246524662,6.07610321,0.174417436,1.959537029,0.764776468,-1.139875174,0.246524662,6.078830242,,,
296,0.975497544,-0.672346592,0.685068488,-2.129838467,0.191819191,4.019461632,0.975497544,-0.678222775,0.685068488,-2.154301643,0.191819191,4.009709358,0.975497544,-0.687940478,0.685068488,-2.173765182,0.191819191,4.010886669,0.975497544,-0.693604946,0.685068488,-2.180346012,0.191819191,4.014750481,,,
297,0.60946095,1.447944403,0.881488144,1.571277618,0.664666474,-1.591542721,0.60946095,1.446163654,0.881488144,1.636188745,0.664666474,-1.572944522,0.60946095,1.435207367,0.881488144,1.680999517,0.664666474,-1.567900658,0.60946095,1.426280141,0.881488144,1.707505941,0.664666474,-1.558647513,,,
298,0.878187835,1.60575366,0.284828484,3.529939175,0.384638458,-4.535857201,0.878187835,1.67049408,0.284828484,3.521762609,0.384638458,-4.525485516,0.878187835,1.714085698,0.284828484,3.516730309,0.384638458,-4.522435665,0.878187835,1.737733841,0.284828484,3.517145634,0.384638458,-4.521728039,,,
299,0.940194011,0.368936121,0.87208724,1.656767845,0.807280719,0.711804271,0.940194011,0.349287271,0.87208724,1.718599558,0.807280719,0.670518935,0.940194011,0.309692651,0.87208724,1.757442951,0.807280719,0.639326572,0.940194011,0.283859015,0.87208724,1.774604678,0.807280719,0.627951443,,,
300,0.837183714,1.544704676,0.405840576,-4.400949478,0.744774461,-1.933214664,0.837183714,1.536964417,0.405840576,-4.416914463,0.744774461,-1.889157534,0.837183714,1.515781879,0.405840576,-4.419798374,0.744774461,-1.870344639,0.837183714,1.496089578,0.405840576,-4.417614937,0.744774461,-1.862556934,,,
301,0.502750278,1.920019388,0.74657464,-1.884733438,0.7816782,-0.467904449,0.502750278,1.905272841,0.74657464,-1.837246895,0.7816782,-0.445860505,0.502750278,1.890493035,0.74657464,-1.816349506,0.7816782,-0.434806913,0.502750278,1.881195068,0.74657464,-1.806982756,0.7816782,-0.421196699,,,
302,0.923492372,0.801359415,0.289428949,3.071733952,0.995999575,-1.305374146,0.923492372,0.808461607,0.289428949,3.066259623,0.995999575,-1.245357275,0.923492372,0.796161413,0.289428949,3.061477184,0.995999575,-1.186775804,0.923492372,0.794708908,0.289428949,3.062150002,0.995999575,-1.144472718,,,
303,0.394439459,-4.571778774,0.152715266,-1.110170841,0.470447063,-0.474728405,0.394439459,-4.573679447,0.152715266,-1.125388861,0.470447063,-0.462699354,0.394439459,-4.571686745,0.152715266,-1.125017166,0.470447063,-0.456420273,0.394439459,-4.569811344,0.152715266,-1.119846582,0.470447063,-0.448058844,,,
304,0.686268628,-2.150895834,0.503550351,1.966989756,0.70017004,-2.318975687,0.686268628,-2.177172661,0.503550351,1.953694701,0.70017004,-2.35559845,0.686268628,-2.197752476,0.503550351,1.939414024,0.70017004,-2.383087397,0.686268628,-2.205239534,0.503550351,1.930135608,0.70017004,-2.398246288,,,
305,0.535053492,3.142464399,0.065506548,-8.340754509,0.147914797,-1.819379568,0.535053492,3.18179965,0.065506548,-8.352703094,0.147914797,-1.834977388,0.535053492,3.194654465,0.065506548,-8.351672173,0.147914797,-1.834742308,0.535053492,3.203478336,0.065506548,-8.350610733,0.147914797,-1.830245256,,,
306,0.94229424,0.311010003,0.632563233,0.009806931,0.789678931,-0.078817248,0.94229424,0.289050043,0.632563233,0.050638482,0.789678931,-0.08113654,0.94229424,0.247524053,0.632563233,0.063551217,0.789678931,-0.084208161,0.94229424,0.219795957,0.632563233,0.070449248,0.789678931,-0.077584848,,,
307,0.212121218,5.658825397,0.27542755,4.384841919,0.683568358,-2.101977348,0.212121218,5.644086838,0.27542755,4.375664234,0.683568358,-2.123998642,0.212121218,5.639866352,0.27542755,4.371746063,0.683568358,-2.14197731,0.212121218,5.64113903,0.27542755,4.372336864,0.683568358,-2.147388458,,,
308,0.497249722,1.575388193,0.444744468,-2.443037748,0.649264932,-0.93335551,0.497249722,1.552618027,0.444744468,-2.410257339,0.649264932,-0.88845557,0.497249722,1.535841584,0.444744468,-2.408092737,0.649264932,-0.87076807,0.497249722,1.527607918,0.444744468,-2.409337997,0.649264932,-0.856832385,,,
309,0.857685804,1.70291853,0.642864287,-0.595814645,0.388338834,-4.570209026,0.857685804,1.744804859,0.642864287,-0.547885954,0.388338834,-4.563948631,0.857685804,1.76216197,0.642864287,-0.529622197,0.388338834,-4.560875893,0.857685804,1.761368275,0.642864287,-0.517024994,0.388338834,-4.559711933,,,
310,0.378437847,-4.419652462,0.161716178,0.212042868,0.047604762,-7.125413895,0.378437847,-4.404954433,0.161716178,0.196174011,0.047604762,-7.131170273,0.378437847,-4.40298605,0.161716178,0.193955034,0.047604762,-7.132404804,0.378437847,-4.402848721,0.161716178,0.197721913,0.047604762,-7.128289223,,,
